transaction_id,supplier_id,date,order_value,delay_days,defect_rate,cost_variance
819,2011,2023-12-20,1033.4200305713268,6,0.03629824596854023,-0.25636593315586187
820,2011,2024-10-29,1664.5038321225593,1,0.020367144952274305,-0.6349950070684871
821,2012,2024-02-15,1712.2897045864092,7,0.019110728387309154,-0.8071789200525641
822,2012,2024-05-21,3176.4203281755927,1,0.0434478359263232,-0.3067197505870092
823,2012,2023-09-12,4650.399666508832,0,0.03735677248087443,0.6520742691278152
824,2012,2023-08-21,4699.417071614106,0,0.038757822067161815,0.5408562785291746
825,2012,2023-04-05,1296.070237703487,7,0.0175474151448995,-0.37189681689968457
826,2012,2023-04-07,2337.56105702035,2,0.028612197871514054,-0.8094825121399172
827,2012,2023-03-13,2376.909944318145,4,0.012926318060947857,-0.3531717552680138
828,2012,2024-01-13,3646.002747787807,3,0.010116844643396555,-0.43127289816383363
829,2012,2023-07-10,1291.3857996049715,1,0.03843048119795725,0.6825358815552034
830,2012,2024-03-04,4913.322167093911,2,0.03468670736708971,-0.5502001532903102
831,2012,2023-11-10,1913.2444085893296,6,0.029741070430294496,0.8626930596786999
832,2012,2023-08-07,3512.224232697133,3,0.01725600234119605,0.032018633058829904
833,2012,2024-08-26,2636.4907351637034,6,0.04476273776130335,-0.791168799930192
834,2012,2024-12-04,1870.5097872051538,5,0.04037313973146283,0.9464923264047329
835,2012,2023-01-15,4235.323523674444,3,0.032817310303942214,0.6192120377346628
836,2012,2023-08-01,2514.553065947147,7,0.01959232030353128,-0.11532789216020944
837,2012,2023-06-07,2172.1823321553106,6,0.03577436570369823,0.8322482656252979
838,2012,2023-12-29,3685.5866057257617,2,0.041349238995984194,0.839804681454269
839,2012,2024-01-28,3927.914084448228,1,0.02825333489344061,0.48439122454576067
840,2012,2024-02-22,4962.3553765150045,4,0.036954200697904824,0.45427133515651685
841,2012,2023-09-19,1541.3281032536347,0,0.042693782113730455,0.8583568138831486
842,2012,2024-06-19,1331.7621453583124,5,0.04688853729246396,0.5200253329579037
843,2012,2023-12-10,2010.6967297559688,5,0.011391185807577529,0.18666003291189637
844,2012,2023-07-22,1559.985341914785,5,0.04522554596769623,0.28696088537466324
845,2012,2024-01-14,1164.7573344182897,4,0.017776493948332535,0.24902633504225147
846,2012,2024-01-07,3106.609563275629,0,0.021610274646024823,-0.20976353004799342
847,2012,2024-10-15,1986.27077648332,5,0.049935566813660466,0.7665896916477812
848,2012,2023-05-18,3963.8804631765543,7,0.019861519138932807,-0.8222375831532569
849,2012,2023-11-17,1384.525644108101,3,0.045258961448051006,-0.5521755173353675
850,2012,2024-01-07,1220.1428716399523,5,0.03434994132712496,0.50808045667022
851,2012,2023-11-27,4622.1453480485925,7,0.029361086811066833,0.43708896255215546
852,2012,2024-03-23,1187.3687892814994,4,0.02218162935158153,-0.825694902215395
853,2012,2023-02-26,2601.3479040590382,3,0.01797424569839102,-0.002926279149922495
854,2012,2023-09-12,1967.165086587836,6,0.01765091124524551,0.20357129980148825
855,2012,2023-07-11,2922.424013509307,0,0.025261148567033646,-0.1619752953412632
856,2012,2024-01-05,4787.829393736938,2,0.03445003249211267,-0.5964040961738237
857,2012,2023-03-09,2067.1472565233125,1,0.021988263888718947,0.42292486705593557
858,2012,2024-03-06,3038.0694722213098,2,0.018504701489599835,0.16112239201186718
859,2012,2023-10-13,4502.880040957634,4,0.015053163446821798,0.984907412438421
860,2012,2024-07-09,3293.244788686692,3,0.013020608740362075,0.8493975527181394
861,2012,2023-01-12,3645.2040402001307,7,0.020334536709374636,-0.9773764345782556
862,2012,2023-01-16,4311.320797249905,1,0.017872417292246246,0.8207818304009766
863,2012,2023-06-01,2048.2613052953484,1,0.022301481249195905,-0.14199535972020638
864,2012,2023-01-03,4398.079499817276,4,0.025052364735301428,0.33816570221528597
865,2012,2023-09-17,3924.742991127271,0,0.04578676122289794,0.8770523298102009
866,2012,2023-03-10,4489.404604890084,6,0.02810197780359118,0.10166774367036524
867,2012,2024-07-09,3309.6878171857616,7,0.029423229165005088,0.828113734573753
868,2012,2023-09-18,4145.380594958689,5,0.013733093895705265,0.981865021316938
869,2012,2024-07-07,1765.0438236382429,5,0.020775645603807645,-0.6976306228710649
870,2012,2023-12-23,2054.071539318016,0,0.024910550808053072,0.9477744158440924
871,2012,2023-05-05,1667.7136071933992,0,0.034407331649932385,-0.1042294910913768
872,2012,2023-08-02,3348.108661867461,5,0.01214597599012667,-0.3813396441011667
873,2012,2023-02-24,1363.6452531956725,0,0.028537938947556643,0.7839729006264646
874,2012,2024-11-15,4285.539404142288,1,0.04488618106115536,-0.20080685285201505
875,2012,2023-05-06,3037.35141182347,6,0.020288245377745602,0.21397595934527458
876,2012,2024-09-04,2785.244888020342,2,0.02985625628820529,0.08192612466649263
877,2013,2023-07-17,3321.8487436575915,3,0.028586443183082018,0.5969743464293538
878,2013,2023-02-18,2636.935810783284,0,0.011745283151051576,0.6668236932003553
879,2013,2024-03-16,2939.1645138826952,5,0.029138954238033594,-0.6463316983445491
880,2013,2024-12-15,2772.0135522948167,3,0.015738877277466,-0.9175244067209214
881,2013,2024-04-08,4852.651079458513,3,0.02047805245381796,-0.7278024826675771
882,2013,2024-02-27,3752.225629200357,5,0.024957244945150406,0.24615987854609878
883,2013,2023-11-11,3825.7840641910025,5,0.036484375852480024,-0.5461729328609362
884,2013,2024-07-15,4133.492096988802,0,0.012838793331416905,0.5762854304644376
885,2013,2024-04-11,1649.3816524897306,6,0.026200386171372603,-0.9876043298236838
886,2013,2023-02-17,1651.4089690643457,7,0.03711435546683762,0.5002882794367796
887,2013,2024-01-17,4640.767573591087,0,0.02680902646137942,0.22065679953124318
888,2013,2023-07-30,2968.1711864207628,5,0.01101633973050277,-0.10345054296015399
889,2013,2024-12-01,3757.799349325654,0,0.037074917100378996,-0.41312934769658183
890,2013,2024-12-29,4509.9018060523795,7,0.04084894850791168,0.7074430522882422
891,2013,2023-09-30,4748.607610943436,3,0.01940015685425162,0.4345697579094825
892,2013,2023-08-02,1175.809962783593,3,0.022144984260143302,-0.033903033569174124
893,2013,2023-10-09,2457.681348768192,2,0.017938929630920173,0.3973686564373742
894,2013,2023-06-12,4701.208461241391,1,0.013994319460704854,-0.5397247241696204
895,2013,2023-04-10,2139.386074618863,1,0.036718922262792095,-0.22676603673774953
896,2013,2024-01-07,4062.3904754771747,3,0.013825853606707624,-0.07963912158670294
897,2013,2024-07-11,2170.460744324142,3,0.03053662559500482,-0.7285091427337578
898,2013,2023-11-18,2783.989403876224,1,0.030655518053402872,-0.3115874362959208
899,2013,2024-02-26,3218.6069358587406,1,0.038571630991652624,0.3277598315828594
900,2013,2023-02-26,2422.6864322004567,6,0.013063156312207811,0.6673440428488691
901,2013,2024-12-31,4704.978256308181,4,0.01936652731378337,-0.9969525226255689
902,2013,2024-02-15,2918.5479171572206,6,0.03461366961221212,0.3056927464936243
903,2013,2023-02-13,3414.2383526060116,7,0.03714662159501001,0.4664903391635653
904,2013,2023-07-16,4373.643315731742,1,0.03300484471013172,-0.9333494648642038
905,2013,2023-05-16,4730.546131502196,3,0.026689144432431366,-0.06558310237446685
906,2013,2023-03-26,3476.255675533426,4,0.021058302003724584,0.8188440704617828
907,2013,2024-01-29,3631.6137921979707,3,0.01533960998775632,-0.2529740159756093
908,2013,2023-03-16,1852.9706409190421,1,0.027733020720458336,-0.5874539633370162
909,2013,2023-10-31,1391.6595777141722,6,0.022818395033348045,-0.7310332159470743
910,2013,2024-05-12,1140.1000380476796,2,0.029935745300137435,0.20926517193840333
911,2013,2024-06-30,1785.8825235054426,2,0.024021004833351456,-0.09287130997980819
912,2013,2024-01-11,2011.352443526441,7,0.023521158866424745,-0.47830693041233796
913,2013,2023-05-29,3650.4648330785026,0,0.025577413505144468,-0.0684259260389879
914,2013,2024-12-14,2035.901583400348,2,0.03315577515764496,-0.16869223788423815
915,2013,2023-04-30,2828.7335570664527,0,0.01838255089610087,0.023380785187250952
916,2013,2023-10-05,2684.13270926147,1,0.031526530322297755,0.03105597204862498
917,2013,2023-08-31,3849.264698367629,7,0.02381723980981061,-0.541517601447316
918,2013,2024-08-23,4675.784745754581,2,0.025763342011350887,0.6302905340272702
919,2013,2024-08-14,4521.961060196663,6,0.036075699883082964,0.5349510022058477
920,2013,2024-04-15,4590.132525331523,5,0.029939437931463683,-0.15648342375892188
921,2013,2023-10-16,3914.1690344819126,7,0.03313775162015046,-0.85977501422786
922,2013,2023-09-11,4228.241258187245,6,0.01808178221992331,-0.569982584570597
923,2013,2024-10-09,4497.159791263876,5,0.042409316567182144,0.5743108872897122
924,2013,2023-05-24,4913.9075965355705,2,0.04742983990030698,-0.7413681285723421
925,2013,2023-05-09,2873.00299787205,2,0.022166595326136247,0.7809752946728801
926,2013,2024-10-03,1549.2518821880888,1,0.011918898152191954,0.9549209555912843
927,2013,2024-04-07,3259.4501715105143,3,0.02139535136641974,-0.3363896929541712
928,2013,2024-10-14,1553.532850799672,5,0.049650662205162635,0.7414286338595704
929,2013,2023-09-23,1966.5892522860067,0,0.023297609361486254,-0.6691705807132053
930,2013,2024-05-19,3052.1335612860216,2,0.04918874109702125,0.192553848167754
931,2013,2023-01-21,3657.8477152039386,6,0.0368469594700648,-0.6177635725482022
932,2013,2024-06-30,1963.538250957377,7,0.030036452152024544,-0.06610797698053994
933,2013,2023-04-23,2296.3771587340434,0,0.03880134664425468,-0.4480653631965521
934,2013,2023-02-11,4582.339691966845,6,0.014909690263649064,0.8432659020135089
935,2013,2023-04-23,1414.0669533025623,6,0.017719278473240063,-0.09530971474077088
936,2013,2023-07-19,4529.395528527887,5,0.02230121902618344,0.3148487754676994
937,2013,2023-12-04,2355.734176648881,5,0.010645538133258432,0.24885752367915304
938,2013,2024-01-18,1952.2768286551097,6,0.017781444570672367,0.6177055528996636
939,2013,2023-05-01,3469.4014041171436,6,0.0418175048979345,-0.46931051491487485
940,2013,2024-05-13,1188.708794656252,2,0.044138091579521116,0.5286588821596181
941,2013,2023-04-30,1018.0021714612994,2,0.03799395057732168,-0.5166804438652648
942,2013,2024-05-22,2438.696965912715,4,0.04122971146936082,0.973032911410489
943,2013,2023-07-09,1982.2518981606681,1,0.028699984456275897,-0.19932930784226155
944,2013,2023-10-03,3233.042484866843,3,0.031170584806559022,0.3160537067151299
945,2013,2023-05-06,2986.917545576569,2,0.03741536081884349,-0.3742852397171901
946,2013,2023-07-15,1857.5058470146669,4,0.046287079625228156,0.11520563033031817
947,2013,2024-03-24,1116.0691116663477,4,0.014878642386473472,0.36279659531947317
948,2013,2024-09-29,4234.841392166109,0,0.042939225179192936,-0.1338093495893271
949,2013,2023-01-07,3321.720543429884,5,0.04230257710244293,0.9151669291554552
950,2013,2024-04-08,4519.003186230273,6,0.02554043225998662,0.9229677561985961
951,2013,2024-03-09,1548.1923471882917,5,0.046349538545440744,0.04262311767754845
952,2013,2023-01-26,3859.5509428658443,6,0.04138682968371621,-0.3306394878737551
953,2013,2023-08-02,4510.741326047436,2,0.020320440854139858,-0.8328507537180658
954,2013,2023-11-11,4037.4830263622366,2,0.045803293826086486,0.8528956250750808
955,2013,2024-01-11,2496.2861337986787,0,0.02365843854809094,-0.48862646163560264
956,2013,2024-08-29,2883.1699145655584,7,0.04868696285393741,-0.002268093342352895
957,2013,2024-05-19,1956.2963690402112,2,0.01831659217413725,0.8534181594832513
958,2013,2024-05-22,3751.733377123614,3,0.03819126889810064,0.1777935339755432
959,2013,2024-12-24,3474.9050275216255,6,0.011839908028559769,-0.2876771776616678
960,2014,2023-12-02,1319.0362672998472,1,0.023030852735136345,0.42113735481276104
961,2014,2024-03-22,1289.9106150829443,6,0.04596033079355702,-0.2913795799446417
962,2014,2024-10-12,1359.0966789062309,4,0.014019074546592548,-0.706053245657301
963,2014,2023-05-27,3819.2204529936394,2,0.04772560969502075,0.5210813303708974
964,2014,2023-01-17,2568.831032686323,4,0.040712562799937776,0.6718602748805826
965,2014,2023-12-30,1245.9106259844255,6,0.022421884754878336,0.48455770347761273
966,2014,2023-09-03,2041.7075994500124,1,0.04642116141987643,-0.515500629744847
967,2014,2023-09-05,4148.984002429406,0,0.025957724662790803,0.7759195710666695
968,2014,2023-11-20,2152.5146848592303,7,0.03305575348963254,-0.969252387462773
969,2014,2023-01-08,4220.750128955145,1,0.011342566162491111,0.2818206123368996
970,2014,2023-11-13,3254.591245996446,3,0.04713648309494112,0.8382272291001247
971,2014,2023-04-25,1995.5192308531032,5,0.020620614583888766,0.3148531612285115
972,2014,2024-09-22,2129.0748508041097,7,0.01703290656517935,-0.6547399088453412
973,2014,2024-04-05,1111.4880024634717,6,0.028683477248052446,-0.022874413290688622
974,2014,2024-11-16,2694.8483334737875,5,0.04953464760137333,0.2870711680413709
975,2014,2023-06-11,3249.015103528264,3,0.01345826551216928,-0.09529371118689745
976,2014,2024-07-31,1278.894728228345,6,0.0294862451002117,-0.9688193471229116
977,2014,2024-03-07,1566.1065245469854,7,0.034757172370555776,0.35230354386242513
978,2014,2024-09-21,3414.899236218679,2,0.020038984207588102,-0.8676284546335162
979,2014,2023-05-12,3709.099695656401,0,0.04073358513700192,-0.7614499702394135
980,2014,2024-02-21,3958.245972818175,0,0.040927532527094204,-0.7800549266220329
981,2014,2023-01-18,2945.8776338073535,4,0.01022899971705849,0.2518240976341988
982,2014,2024-07-03,4435.937818709397,0,0.044406917476648204,0.8745548225363102
983,2014,2024-12-15,4135.353122074135,5,0.027281548281692047,0.5480364200083323
984,2014,2024-11-17,4934.221150990841,1,0.024690063287740205,-0.9282100286212664
985,2014,2023-09-05,3030.9642137894543,3,0.024099974888651524,-0.6478760376661501
986,2014,2023-05-12,4737.208321462462,7,0.014784722838425664,0.30852146325177765
987,2014,2024-04-15,1674.917889048372,6,0.04185750673042055,-0.4837889008804115
988,2014,2024-05-27,3792.028330267912,5,0.035115748001303924,0.4315953941270283
989,2014,2023-05-21,2003.3185898673796,7,0.03016097479982608,-0.31573173358746964
990,2014,2023-03-09,1721.1978861602183,5,0.02902027385337958,0.8242464658989423
991,2014,2024-11-17,3271.7678141133724,7,0.035235595697886264,0.09849932127373195
992,2014,2024-09-20,1180.119875846915,5,0.04474668901185506,-0.750413214280534
993,2014,2024-04-10,3945.6312237826974,6,0.02807030574226929,0.420549121721308
994,2014,2023-04-24,4444.5138233961325,5,0.03786286909607952,0.7078058922696218
995,2014,2023-04-22,2948.2799827925883,2,0.01367190397249543,-0.242819496500857
996,2014,2023-05-04,1765.6709207284216,7,0.040540639417639,0.3907418561352345
997,2014,2024-11-07,3318.119463685798,4,0.04075364616746057,-0.2612717965428959
998,2014,2023-12-26,2476.707536282054,0,0.03800837848611957,-0.09539384993573674
999,2014,2024-06-09,4247.66296207763,7,0.01618444817154106,0.1797128779189161
1000,2014,2024-06-01,2494.2733421660314,5,0.019883143773162068,-0.4913402835625975
1001,2014,2024-09-13,3974.988695898755,1,0.02315458262885274,-0.5441684398056892
1002,2014,2023-01-17,4621.42650301075,6,0.026651773444681538,0.06879274623477061
1003,2014,2024-07-13,2488.2421794574675,3,0.019354267290387493,-0.795312945628128
1004,2014,2024-07-14,1220.7284398765496,7,0.044914876574939824,-0.6540601822428196
1005,2014,2023-02-09,3155.8066751076703,0,0.04914896655720584,-0.6653404652456703
1006,2014,2024-02-04,3383.0542064779465,4,0.040054628674827446,-0.8402258947833268
1007,2014,2024-06-14,2810.9088970897046,7,0.041673095939524236,0.4435576799044447
1008,2014,2023-07-03,3714.2584517234054,6,0.0406675717872009,0.1642050459082829
1009,2014,2024-02-26,2499.587774203699,3,0.02788373885194035,-0.4391473182521015
1010,2014,2024-10-16,2357.022813340861,6,0.04520661916760655,0.07269967618738304
1011,2014,2024-02-15,1294.9763848549987,0,0.03689072231269943,0.4595131019478953
1012,2014,2024-12-02,2582.4381920561495,4,0.023901360340231624,-0.7849349379200234
1013,2014,2024-01-24,3186.5180421581313,0,0.02051289661971483,0.8360333499095061
1014,2014,2023-05-29,4402.581237820944,5,0.03614431452810708,0.7516753769481943
1015,2014,2023-02-02,4875.641883991358,5,0.033631475793143045,0.9602634338120803
1016,2014,2024-06-10,3197.049066726585,5,0.021743823055293245,-0.017526516331198838
1017,2014,2023-12-08,2620.3452433852394,6,0.03399103178782768,-0.038605020393506884
1018,2014,2023-07-20,2146.8111342077596,5,0.03500752587607663,0.6108014623573614
1019,2014,2023-09-17,1314.990871178157,2,0.026944935285364166,0.2900040694057746
1020,2014,2023-07-08,1029.1353637623004,2,0.045027563549945374,0.3880420642040383
1021,2014,2023-04-14,3999.075097576622,3,0.030931815154851612,0.9509335660985214
1022,2014,2024-11-09,1612.3441073777321,6,0.04823265560659867,0.9911968470194115
1023,2014,2023-10-03,1314.2137117539808,6,0.023475376834250983,0.985487237366881
1024,2014,2024-09-21,2707.042918321982,5,0.04293393792236761,-0.4237687434172266
1025,2014,2023-12-11,3048.377260696512,2,0.02864417038221593,-0.33411400321590046
1026,2014,2023-02-27,3108.32712151495,5,0.013220459313325793,-0.557609636090086
1027,2014,2024-06-16,2343.8364179672717,4,0.048754966655094184,-0.11849122784549415
1028,2014,2023-10-23,4845.2522879798,4,0.032944723356296175,-0.9067687963633602
1029,2014,2024-10-29,3634.8558949461235,0,0.010590952757404298,0.48494269745921104
1030,2014,2024-11-22,2682.818121013258,6,0.03135538783834612,0.5776630984397788
1031,2014,2024-07-03,4622.380462549059,2,0.04947513288443336,0.6041529230655882
1032,2015,2023-04-30,1010.1704577203657,7,0.03400341538431094,-0.4223079458224923
1033,2015,2023-08-09,3838.86297143796,7,0.02222175173411419,0.11173452445726939
1034,2015,2023-11-01,4672.276793281571,0,0.019914810902850404,-0.7763172386777137
1035,2015,2023-07-18,3054.16310466773,3,0.046548633911335666,-0.641523385875056
1036,2015,2024-10-23,2023.5137214068577,5,0.011359833224021952,-0.9692565097036989
1037,2015,2024-10-27,3168.874982216693,4,0.044214411536049464,-0.10695437233009963
1038,2015,2024-09-04,1942.5485943055182,2,0.047461361993084955,0.23841775892246497
1039,2015,2023-06-09,4458.304644484461,7,0.015124535436811817,-0.11752323822911248
1040,2015,2024-12-28,4430.215878847584,6,0.04592774458663582,0.7545277824341565
1041,2015,2023-02-23,3501.887995392569,3,0.04032447287058804,0.35099673567424694
1042,2015,2023-11-29,4380.653920179196,6,0.03529789546695842,-0.656220496446722
1043,2015,2023-04-14,3602.0799655772507,7,0.028213600803529706,-0.8822987167865697
1044,2015,2024-08-29,3143.451254955365,1,0.027571686029099325,0.7494528288158642
1045,2015,2023-01-10,3642.8932073999435,5,0.020431524756321436,-0.5664690892279496
1046,2015,2024-08-01,1389.2926543050348,2,0.02876576554540184,-0.30040060784305833
1047,2015,2023-05-31,3309.396111891404,5,0.012277679705787824,-0.5001655458007646
1048,2015,2024-12-28,3049.178293909734,0,0.025038327511020045,0.25380391810660297
1049,2015,2024-02-05,2492.879732126895,4,0.02841252536949137,-0.5315689332197875
1050,2015,2024-02-17,2198.3566874180797,2,0.014611373999816758,0.5448787580018981
1051,2015,2024-03-11,4175.53175665973,3,0.01175743411647289,-0.6780774478944618
1052,2015,2024-08-19,4211.430951507226,0,0.04641906988607631,-0.2616184113340023
1053,2015,2023-06-04,3701.241927960344,3,0.017599748218261685,0.7424646397472818
1054,2015,2023-06-03,4298.825290872244,4,0.020000515655442443,0.18569891125224602
1055,2015,2023-05-05,3943.0518763857376,7,0.045353748924649495,-0.06454405603179891
1056,2015,2023-01-25,1538.4831875705256,0,0.01437580483725032,0.059354670578824154
1057,2015,2024-10-01,1197.154289196972,3,0.03483583649138597,-0.9333435900901381
1058,2015,2024-07-18,1084.734813493081,6,0.01300837130851356,-0.2639428797547214
1059,2015,2024-02-26,2527.0093061935495,6,0.040678805475698035,0.691893464785402
1060,2015,2024-04-17,3908.8031641697103,7,0.04537732736838858,0.14980498032192258
1061,2015,2023-06-12,4759.537300463769,7,0.046271574438204545,-0.1031263125744617
1062,2015,2024-04-01,2918.904406060611,5,0.04426637112934394,-0.20318777572594127
1063,2015,2024-04-10,4767.999099585969,7,0.0217324783263016,-0.48198513858083825
1064,2015,2024-03-21,1435.7121361877248,5,0.019881736554849705,0.07550728282420227
1065,2015,2023-04-07,4920.949528351059,0,0.018309188730502093,0.09403997183168067
1066,2015,2024-05-06,4513.562142112789,5,0.03358647549058152,0.6705523619833778
1067,2015,2024-08-08,1957.1420867522097,7,0.012923189019245686,0.9059328075213966
1068,2015,2023-11-19,1449.3078944345154,3,0.04209585983070818,0.3020301163584256
1069,2015,2023-09-11,4460.456576780585,7,0.035189982615037085,-0.40364342086790983
1070,2015,2023-10-25,4725.927754661436,2,0.03769208186513792,0.7532735436740325
1071,2015,2024-12-26,4261.969167674932,2,0.015440092850329701,0.3988248578385132
1072,2015,2024-03-02,3724.0239725827737,4,0.04023183827137575,0.5993012239916586
1073,2015,2023-11-09,4765.784286467342,4,0.012605890168298543,0.01723010427117666
1074,2015,2024-06-29,2998.6279160739523,2,0.03803056865846163,0.9912067480784377
1075,2015,2024-08-23,4631.924725037847,1,0.021875485119328644,-0.3284909872408426
1076,2015,2024-08-19,4280.68281789619,0,0.024464547401490178,-0.3492500477766183
1077,2015,2023-09-20,2778.8152118665,0,0.021084823967071818,0.4980105030218438
1078,2015,2024-12-23,2810.7033400214477,2,0.016556940818455265,0.9809215246612388
1079,2015,2024-03-04,2351.98913331501,1,0.022070364786341855,-0.5493477171881558
1080,2015,2023-01-01,2702.9753000915475,0,0.037804820882143444,0.20481309950361126
1081,2015,2024-05-03,1725.8436964710029,1,0.020582469891258174,0.19650021712142496
1082,2015,2024-12-22,4432.186890921812,6,0.02651664476084671,-0.5683036539396877
1083,2015,2024-05-05,2293.5537601314345,7,0.03766761733784764,0.40189756524761133
1084,2015,2024-12-08,1893.4023100050745,5,0.02585982558294774,0.39865981547422025
1085,2015,2024-05-23,3882.2997643097397,6,0.015220629869358154,0.21874806310183148
1086,2015,2024-08-15,4544.266668337534,3,0.03329445425571464,-0.3855821045029413
1087,2015,2024-11-10,3980.5616925351674,7,0.0491078732738511,0.8092473881727891
1088,2015,2023-04-27,4486.412699237277,7,0.010011689941223968,0.1652325114878317
1089,2015,2024-08-09,2050.879967994102,4,0.04252023159103792,0.046957263216849565
1090,2015,2023-12-12,4575.601100162748,4,0.03094979813039269,0.7822702875444099
1091,2015,2024-06-07,2798.885691861351,6,0.032459993750409644,0.6249690889804129
1092,2015,2024-06-15,2612.687034408631,2,0.03274672793711566,0.7969225558632738
1093,2015,2023-05-28,2938.4905353773215,3,0.03362356541538383,0.8727587664483072
1094,2015,2024-05-06,4533.006388402752,7,0.04030877086877498,0.42246198985928696
1095,2015,2024-09-21,4276.780379721279,2,0.014243272192122479,-0.23793336124014708
1096,2015,2024-03-31,3183.1619587094806,3,0.04434037585921884,-0.7071952861100321
1097,2015,2024-09-08,3856.1581139836826,1,0.03363868564337931,0.21743994272401923
1098,2015,2024-09-22,2490.475348377632,1,0.04663288898686601,0.42781023350896685
1099,2015,2024-01-12,3673.1976539680854,4,0.018858614276670155,0.6257503602409642
1100,2015,2024-01-03,2983.4172425925753,6,0.030334836609518696,-0.8305332393521954
1101,2015,2024-02-20,2749.072610555544,3,0.044528049826985425,0.36047279195189286
1102,2015,2023-12-17,1757.6990151534337,7,0.03336293206218594,0.8880130010608933
1103,2015,2023-06-01,3029.8410331341215,3,0.048696097358737186,-0.26746594439680105
1104,2015,2023-09-11,2162.9956068809097,4,0.043594022376402204,0.7394502668463243
1105,2015,2023-09-28,1806.6649805830086,4,0.0387780794988744,0.1842131259616231
1106,2015,2024-10-14,4578.046351136654,1,0.015977831966113656,0.526054365096974
1107,2015,2024-10-14,3759.8210737248887,5,0.041800631376956776,-0.09342501338390674
1108,2016,2024-11-15,1913.7236725256814,1,0.02144219984023816,-0.3913941625973094
1109,2016,2024-04-15,4361.0685511344855,2,0.031486304579242834,0.12716792058203508
1110,2016,2023-03-12,2136.6716064521925,3,0.043366332535647076,0.4098615134565411
1111,2016,2024-04-05,4512.558245196301,0,0.0152610670256953,0.6991956726081456
1112,2016,2024-07-04,1208.4494336784983,5,0.045085155399908504,-0.5205169955855369
1113,2016,2024-07-20,4542.657420979999,3,0.025172397357454784,0.6858346944901965
1114,2016,2024-12-27,3158.4520920699856,1,0.032567018073629786,0.9680425941629844
1115,2016,2023-02-12,4854.99011321925,7,0.014572972906372335,-0.27170415117456037
1116,2016,2023-09-11,2002.185033833285,6,0.02793182362868034,-0.7472941556672366
1117,2016,2023-04-11,3046.272956420488,4,0.04462328759496599,-0.2952930374761751
1118,2016,2024-06-02,1622.56172608948,6,0.022290446083671152,0.48574910799184634
1119,2016,2024-03-23,1365.1054494113705,6,0.03942326842892961,0.22784392379165652
1120,2016,2024-10-03,3961.0349937576534,0,0.01036198903069535,0.44094528591084337
1121,2016,2024-01-01,2282.3370053661924,7,0.03531887985654702,-0.892326638152795
1122,2016,2024-05-27,3225.7369465820875,1,0.047663925320669966,-0.3598285814346691
1123,2016,2024-06-28,3090.9466892597884,6,0.026308454408721857,0.1393064898307248
1124,2016,2024-11-09,1273.2745630397499,0,0.024475211692380375,0.04131792893729003
1125,2016,2023-01-04,1339.297861990758,4,0.028705873180864448,0.5444593568204081
1126,2016,2023-04-05,2772.013640789106,4,0.025637051685429138,-0.4542470735829378
1127,2016,2024-05-16,1207.4066956903441,2,0.04047286670596703,-0.02844218546811228
1128,2016,2023-02-09,1645.3868047808332,0,0.012643142421350197,0.5158009228534013
1129,2016,2024-01-08,3353.6490082501077,3,0.03235059125840325,-0.5873502305693694
1130,2016,2023-08-21,3377.3623641048507,7,0.04736850294879767,0.4509581072461555
1131,2016,2023-04-18,3346.3938924408253,5,0.04461180675968758,0.993137892342385
1132,2016,2024-08-05,4460.432358964994,6,0.01716730147258465,0.3893281850099999
1133,2016,2024-09-26,2184.9249130865874,1,0.012381347795051036,-0.7839126873599052
1134,2016,2023-06-24,4051.1751105728886,2,0.040619878418776484,-0.38365445663596054
1135,2016,2024-09-29,3941.511531124497,3,0.04248793612044311,-0.5266113495312743
1136,2016,2024-10-01,1251.2949210045492,2,0.03488176275812451,0.8878755268355893
1137,2016,2024-12-07,2390.6438551579095,2,0.027345050590930467,-0.44554639226868287
1138,2016,2023-02-08,3768.2946239917233,2,0.017343798179713717,0.46422510789586724
1139,2016,2023-01-15,4001.1814778612156,1,0.02820286437754318,0.5080563519597725
1140,2016,2024-06-16,1620.043192777457,7,0.03642075575098434,-0.4121774027385463
1141,2016,2024-02-21,2779.055633451134,2,0.043275897947267945,0.8010235463812316
1142,2016,2024-08-30,2273.111028729864,2,0.017163280673619642,-0.08251730553818248
1143,2016,2023-08-24,3715.9237341535527,3,0.026576846519459282,-0.8869612898172132
1144,2016,2023-04-09,4416.108044271699,3,0.04542487634075341,0.7764755202798059
1145,2016,2024-07-19,2908.786586335934,5,0.041198680545102034,-0.20156135733644387
1146,2016,2024-01-10,2065.021298017752,1,0.02084342607501429,0.29437835755560937
1147,2016,2023-01-29,1161.0216156551844,2,0.02537655658139879,0.3658553340299209
1148,2016,2024-06-19,3774.545238690997,3,0.044803459500328296,0.5630927986026526
1149,2016,2023-11-14,1705.8052219608771,1,0.01962096045663348,0.8864463666571452
1150,2016,2023-04-17,3661.4529304218104,4,0.020583491065312872,-0.6597510510667075
1151,2016,2024-07-09,1592.1375971520808,1,0.04639876475814959,0.5523197692686641
1152,2016,2024-08-18,2152.2712401515546,5,0.03989008745540191,0.7251291297903437
1153,2016,2023-07-21,3454.7034573635683,6,0.047579863266405405,0.21121826248707398
1154,2016,2024-01-11,1409.1494818119,3,0.04957536394204219,0.9736311976483336
1155,2016,2024-06-10,4603.004498605551,0,0.03927170465207156,0.9272399333113184
